priority,symbol,identifier,series,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,totalTradedVolume,totalTradedValue,yearHigh,yearLow,nearWKH,nearWKL,perChange365d,date365dAgo,perChange30d,date30dAgo,chart365dPath,chart30dPath,chartTodayPath
0,GODREJCP,GODREJCPEQN,EQ,1350,1358.95,1333,1333,1347.3,-14.3,-1.06,658127,882127105.7199999,1541.85,959.8,13.545416220773742,-38.88310064596792,35.8,19-Oct-2023,-6.7,18-Sep-2024,https://nsearchives.nseindia.com/365d/GODREJCP-EQ.svg,https://nsearchives.nseindia.com/30d/GODREJCP-EQ.svg,https://nsearchives.nseindia.com/today/GODREJCPEQN.svg
0,ALKYLAMINE,ALKYLAMINEEQN,EQ,2245,2261.95,2205,2226.35,2250.3,-23.95,-1.06,51848,116023380.48,2735,1808,18.597806215722123,-23.138827433628315,0.2,19-Oct-2023,-5.47,18-Sep-2024,https://nsearchives.nseindia.com/365d/ALKYLAMINE-EQ.svg,https://nsearchives.nseindia.com/30d/ALKYLAMINE-EQ.svg,https://nsearchives.nseindia.com/today/ALKYLAMINEEQN.svg
0,GULFOILLUB,GULFOILLUBEQN,EQ,1285,1294.95,1255.2,1282,1295.85,-13.85,-1.07,49017,62476578.029999994,1513.55,530.05,15.298470483300846,-141.86397509668902,126.06,19-Oct-2023,-9.53,18-Sep-2024,https://nsearchives.nseindia.com/365d/GULFOILLUB-EQ.svg,https://nsearchives.nseindia.com/30d/GULFOILLUB-EQ.svg,https://nsearchives.nseindia.com/today/GULFOILLUBEQN.svg
0,ASHOKA,ASHOKAEQN,EQ,247.1,247.8,241.6,247,249.69,-2.69,-1.08,1338323,329040092.78000003,284.74,120.75,13.254196811125942,-104.55486542443064,71.09,19-Oct-2023,2.1,18-Sep-2024,https://nsearchives.nseindia.com/365d/ASHOKA-EQ.svg,https://nsearchives.nseindia.com/30d/ASHOKA-EQ.svg,https://nsearchives.nseindia.com/today/ASHOKAEQN.svg
0,RBA,RBAEQN,EQ,103.4,104.64,102.54,102.89,104.02,-1.13,-1.09,814617,84345444.18,133.7,91.5,23.04412864622288,-12.448087431693988,-15.52,19-Oct-2023,-4.92,18-Sep-2024,https://nsearchives.nseindia.com/365d/RBA-EQ.svg,https://nsearchives.nseindia.com/30d/RBA-EQ.svg,https://nsearchives.nseindia.com/today/RBAEQN.svg
0,GOCOLORS,GOCOLORSEQN,EQ,1233.1,1245.25,1214.95,1226.2,1239.9,-13.7,-1.1,14167,17456435.73,1407.8,933.3,12.899559596533594,-31.383263687988865,-4.78,19-Oct-2023,-5.19,18-Sep-2024,https://nsearchives.nseindia.com/365d/GOCOLORS-EQ.svg,https://nsearchives.nseindia.com/30d/GOCOLORS-EQ.svg,https://nsearchives.nseindia.com/today/GOCOLORSEQN.svg
0,RKFORGE,RKFORGEEQN,EQ,1020.55,1028.5,1000.2,1019,1030.55,-11.55,-1.12,329409,335341656.09,1064.05,583.5,4.233823598515103,-74.63581833761782,57.55,19-Oct-2023,-0.08,18-Sep-2024,https://nsearchives.nseindia.com/365d/RKFORGE-EQ.svg,https://nsearchives.nseindia.com/30d/RKFORGE-EQ.svg,https://nsearchives.nseindia.com/today/RKFORGEEQN.svg
0,CROMPTON,CROMPTONEQN,EQ,413.8,414.95,406.1,409.85,414.5,-4.65,-1.12,4268676,1747126400.0400002,484,261.25,15.320247933884295,-56.88038277511962,38.64,19-Oct-2023,-8.87,18-Sep-2024,https://nsearchives.nseindia.com/365d/CROMPTON-EQ.svg,https://nsearchives.nseindia.com/30d/CROMPTON-EQ.svg,https://nsearchives.nseindia.com/today/CROMPTONEQN.svg
0,TDPOWERSYS,TDPOWERSYSEQN,EQ,409,409.6,397.75,405,409.6,-4.6,-1.12,254556,102858442.92,451,226.05,10.199556541019955,-79.16390179163902,60.23,19-Oct-2023,-0.74,18-Sep-2024,https://nsearchives.nseindia.com/365d/TDPOWERSYS-EQ.svg,https://nsearchives.nseindia.com/30d/TDPOWERSYS-EQ.svg,https://nsearchives.nseindia.com/today/TDPOWERSYSEQN.svg
0,FINEORG,FINEORGEQN,EQ,5050.25,5125.1,5001,5053,5111.15,-58.15,-1.14,16077,81243029.49,5958.85,4021,15.201758728613747,-25.66525739865705,5.18,19-Oct-2023,-6.52,18-Sep-2024,https://nsearchives.nseindia.com/365d/FINEORG-EQ.svg,https://nsearchives.nseindia.com/30d/FINEORG-EQ.svg,https://nsearchives.nseindia.com/today/FINEORGEQN.svg
0,GAEL,GAELEQN,EQ,136.8,138.19,134.51,136.4,137.97,-1.57,-1.14,782820,106698366.00000001,210.6,120.03,35.2326685660019,-13.638257102391073,-61.99,19-Oct-2023,5.03,18-Sep-2024,https://nsearchives.nseindia.com/365d/GAEL-EQ.svg,https://nsearchives.nseindia.com/30d/GAEL-EQ.svg,https://nsearchives.nseindia.com/today/GAELEQN.svg
0,DCXINDIA,DCXINDIAEQN,EQ,310.5,320,305.9,309,312.6,-3.6,-1.15,354062,109621135.82000001,451.9,235.3,31.622040274396987,-31.321716957076067,6.02,19-Oct-2023,-,-,https://nsearchives.nseindia.com/365d/DCXINDIA-EQ.svg,-,https://nsearchives.nseindia.com/today/DCXINDIAEQN.svg
0,LMW,LMWEQN,EQ,16510.5,16608.9,15951,16350.05,16540.85,-190.8,-1.15,3806,62317350.7,19199.95,12722.3,14.843267821009956,-28.514891175337794,-,-,-,-,-,-,https://nsearchives.nseindia.com/today/LMWEQN.svg
0,STARCEMENT,STARCEMENTEQN,EQ,206.8,208.59,203.01,206.25,208.66,-2.41,-1.15,103955,21416809.1,256,147,19.43359375,-40.30612244897959,20.68,19-Oct-2023,-4.98,18-Sep-2024,https://nsearchives.nseindia.com/365d/STARCEMENT-EQ.svg,https://nsearchives.nseindia.com/30d/STARCEMENT-EQ.svg,https://nsearchives.nseindia.com/today/STARCEMENTEQN.svg
0,WSTCSTPAPR,WSTCSTPAPREQN,EQ,601.15,609,593,599.85,606.95,-7.1,-1.17,71381,42687979.43,815,551.6,26.398773006134967,-8.747280638143582,-20.27,19-Oct-2023,-2.3,18-Sep-2024,https://nsearchives.nseindia.com/365d/WSTCSTPAPR-EQ.svg,https://nsearchives.nseindia.com/30d/WSTCSTPAPR-EQ.svg,https://nsearchives.nseindia.com/today/WSTCSTPAPREQN.svg
0,ZYDUSWELL,ZYDUSWELLEQN,EQ,2000,2000.65,1936.85,1963.85,1987.1,-23.25,-1.17,13439,26373365.55,2484,1440.15,20.940016103059584,-36.36426761101273,26.12,19-Oct-2023,-8.42,18-Sep-2024,https://nsearchives.nseindia.com/365d/ZYDUSWELL-EQ.svg,https://nsearchives.nseindia.com/30d/ZYDUSWELL-EQ.svg,https://nsearchives.nseindia.com/today/ZYDUSWELLEQN.svg
0,GUJGASLTD,GUJGASLTDEQN,EQ,559.95,566.55,543.35,563.4,570.25,-6.85,-1.2,3149777,1753165878.2,689.95,397.05,18.341908833973484,-41.89648658859085,34.1,19-Oct-2023,-8.68,18-Sep-2024,https://nsearchives.nseindia.com/365d/GUJGASLTD-EQ.svg,https://nsearchives.nseindia.com/30d/GUJGASLTD-EQ.svg,https://nsearchives.nseindia.com/today/GUJGASLTDEQN.svg
0,MEDANTA,MEDANTAEQN,EQ,1094,1094,1055.8,1065,1078,-13,-1.21,378740,404657178.20000005,1513.9,708,29.651892463174587,-50.42372881355932,37.69,19-Oct-2023,-4.22,18-Sep-2024,https://nsearchives.nseindia.com/365d/MEDANTA-EQ.svg,https://nsearchives.nseindia.com/30d/MEDANTA-EQ.svg,https://nsearchives.nseindia.com/today/MEDANTAEQN.svg
0,NESTLEIND,NESTLEINDEQN,EQ,2380,2383.65,2326.1,2350,2378.7,-28.7,-1.21,1639185,3848216273.3999996,2778,2310.05,15.406767458603312,-1.7293997965411925,-90.26,19-Oct-2023,-9.51,18-Sep-2024,https://nsearchives.nseindia.com/365d/NESTLEIND-EQ.svg,https://nsearchives.nseindia.com/30d/NESTLEIND-EQ.svg,https://nsearchives.nseindia.com/today/NESTLEINDEQN.svg
0,EQUITASBNK,EQUITASBNKEQN,EQ,70.97,70.97,69.65,70.38,71.24,-0.86,-1.21,2707263,189914499.45000002,116.5,69.5,39.587982832618025,-1.2661870503597057,-28.7,19-Oct-2023,-15.27,18-Sep-2024,https://nsearchives.nseindia.com/365d/EQUITASBNK-EQ.svg,https://nsearchives.nseindia.com/30d/EQUITASBNK-EQ.svg,https://nsearchives.nseindia.com/today/EQUITASBNKEQN.svg
0,DYNAMATECH,DYNAMATECHEQN,EQ,7720,7808,7453,7692,7786.1,-94.1,-1.21,9687,74337747.39,9082.9,3775.05,15.313391097556945,-103.75889061072039,74.39,19-Oct-2023,1.63,18-Sep-2024,https://nsearchives.nseindia.com/365d/DYNAMATECH-EQ.svg,https://nsearchives.nseindia.com/30d/DYNAMATECH-EQ.svg,https://nsearchives.nseindia.com/today/DYNAMATECHEQN.svg
0,FACT,FACTEQN,EQ,913.2,915,886.55,902,913.2,-11.2,-1.23,103916,93538948.24,1187,572.6,24.01010951979781,-57.5270695075096,24.1,19-Oct-2023,-10.84,18-Sep-2024,https://nsearchives.nseindia.com/365d/FACT-EQ.svg,https://nsearchives.nseindia.com/30d/FACT-EQ.svg,https://nsearchives.nseindia.com/today/FACTEQN.svg
0,SHARDAMOTR,SHARDAMOTREQN,EQ,2172,2172,2110.05,2150,2176.85,-26.85,-1.23,12661,27067445.46,2952.1,864.6,27.170488804579787,-148.66990515845478,121.12,19-Oct-2023,-12.6,18-Sep-2024,https://nsearchives.nseindia.com/365d/SHARDAMOTR-EQ.svg,https://nsearchives.nseindia.com/30d/SHARDAMOTR-EQ.svg,https://nsearchives.nseindia.com/today/SHARDAMOTREQN.svg
0,EMIL,EMILEQN,EQ,211.96,212.81,206.29,208,210.61,-2.61,-1.24,721017,150353675.01,262,147.6,20.610687022900763,-40.92140921409215,27.01,19-Oct-2023,-0.84,18-Sep-2024,https://nsearchives.nseindia.com/365d/EMIL-EQ.svg,https://nsearchives.nseindia.com/30d/EMIL-EQ.svg,https://nsearchives.nseindia.com/today/EMILEQN.svg
0,DATAMATICS,DATAMATICSEQN,EQ,598.5,598.5,586.1,591,598.45,-7.45,-1.24,83556,49397471.64000001,791.5,450,25.331648768161717,-31.333333333333332,-8.17,19-Oct-2023,-6.79,18-Sep-2024,https://nsearchives.nseindia.com/365d/DATAMATICS-EQ.svg,https://nsearchives.nseindia.com/30d/DATAMATICS-EQ.svg,https://nsearchives.nseindia.com/today/DATAMATICSEQN.svg
0,BBL,BBLEQN,EQ,4821.05,4887,4714.55,4816,4876.75,-60.75,-1.25,12397,59623123.559999995,5689.65,1712.5,15.355074565219297,-181.22627737226279,26.01,19-Oct-2023,0.59,18-Sep-2024,https://nsearchives.nseindia.com/365d/BBL-EQ.svg,https://nsearchives.nseindia.com/30d/BBL-EQ.svg,https://nsearchives.nseindia.com/today/BBLEQN.svg
0,BAJAJELEC,BAJAJELECEQN,EQ,878,879.45,854.95,864.9,875.85,-10.95,-1.25,48676,41931453.440000005,1145,820.15,24.462882096069873,-5.456318966042797,-21.75,19-Oct-2023,-12.2,18-Sep-2024,https://nsearchives.nseindia.com/365d/BAJAJELEC-EQ.svg,https://nsearchives.nseindia.com/30d/BAJAJELEC-EQ.svg,https://nsearchives.nseindia.com/today/BAJAJELECEQN.svg
0,CRISIL,CRISILEQN,EQ,4740,4769,4665.1,4705,4765.05,-60.05,-1.26,73782,347634960.29999995,5268.5,3660.7,10.695643921419759,-28.527330838364254,13.53,19-Oct-2023,0.38,18-Sep-2024,https://nsearchives.nseindia.com/365d/CRISIL-EQ.svg,https://nsearchives.nseindia.com/30d/CRISIL-EQ.svg,https://nsearchives.nseindia.com/today/CRISILEQN.svg
0,KPRMILL,KPRMILLEQN,EQ,937.95,938.05,913.05,924.85,936.7,-11.85,-1.27,83260,77279434.2,1053,710,12.169990503323834,-30.260563380281695,12.61,19-Oct-2023,8.13,18-Sep-2024,https://nsearchives.nseindia.com/365d/KPRMILL-EQ.svg,https://nsearchives.nseindia.com/30d/KPRMILL-EQ.svg,https://nsearchives.nseindia.com/today/KPRMILLEQN.svg
0,FORCEMOT,FORCEMOTEQN,EQ,6999,6999,6800,6850.05,6938.1,-88.05,-1.27,14336,98759843.83999999,10277.85,3352.35,33.351333206847734,-104.33576446373439,83.31,19-Oct-2023,-0.41,18-Sep-2024,https://nsearchives.nseindia.com/365d/FORCEMOT-EQ.svg,https://nsearchives.nseindia.com/30d/FORCEMOT-EQ.svg,https://nsearchives.nseindia.com/today/FORCEMOTEQN.svg
0,JYOTHYLAB,JYOTHYLABEQN,EQ,518.5,521.9,509.75,513,519.65,-6.65,-1.28,185845,95758494.7,595.85,333,13.904506167659648,-54.054054054054056,37.42,19-Oct-2023,-5.3,18-Sep-2024,https://nsearchives.nseindia.com/365d/JYOTHYLAB-EQ.svg,https://nsearchives.nseindia.com/30d/JYOTHYLAB-EQ.svg,https://nsearchives.nseindia.com/today/JYOTHYLABEQN.svg
0,PTC,PTCEQN,EQ,186.2,187.9,182.41,185.06,187.52,-2.46,-1.31,1853528,343347526.72,254.6,125.6,27.313432835820894,-47.3407643312102,33.41,19-Oct-2023,-21.87,18-Sep-2024,https://nsearchives.nseindia.com/365d/PTC-EQ.svg,https://nsearchives.nseindia.com/30d/PTC-EQ.svg,https://nsearchives.nseindia.com/today/PTCEQN.svg
0,ARVIND,ARVINDEQN,EQ,364,365,354.6,361,365.8,-4.8,-1.31,190849,68736175.84,421.3,163.55,14.3128412057916,-120.72760623662488,89.16,19-Oct-2023,-9.62,18-Sep-2024,https://nsearchives.nseindia.com/365d/ARVIND-EQ.svg,https://nsearchives.nseindia.com/30d/ARVIND-EQ.svg,https://nsearchives.nseindia.com/today/ARVINDEQN.svg
0,RESPONIND,RESPONINDEQN,EQ,282.95,282.95,275.3,278.25,281.95,-3.7,-1.31,369139,102797828.72000001,359.75,250.05,22.6546212647672,-11.277744451109774,-12.69,19-Oct-2023,-4.35,18-Sep-2024,https://nsearchives.nseindia.com/365d/RESPONIND-EQ.svg,https://nsearchives.nseindia.com/30d/RESPONIND-EQ.svg,https://nsearchives.nseindia.com/today/RESPONINDEQN.svg
0,FDC,FDCEQN,EQ,546.1,546.1,533.3,539.4,546.6,-7.2,-1.32,96273,51939283.5,658.85,343.3,18.130075130909923,-57.12205068453247,43.46,19-Oct-2023,-7.39,18-Sep-2024,https://nsearchives.nseindia.com/365d/FDC-EQ.svg,https://nsearchives.nseindia.com/30d/FDC-EQ.svg,https://nsearchives.nseindia.com/today/FDCEQN.svg
0,BALAMINES,BALAMINESEQN,EQ,2198,2200.05,2157.05,2170.5,2199.7,-29.2,-1.33,21918,47710225.68000001,2735,1960,20.63985374771481,-10.739795918367347,0.59,19-Oct-2023,-7.32,18-Sep-2024,https://nsearchives.nseindia.com/365d/BALAMINES-EQ.svg,https://nsearchives.nseindia.com/30d/BALAMINES-EQ.svg,https://nsearchives.nseindia.com/today/BALAMINESEQN.svg
0,JCHAC,JCHACEQN,EQ,2486,2533.95,2450.05,2494.95,2528.9,-33.95,-1.34,46679,116661090.38,2620.1,951.35,4.776535246746311,-162.25363956482892,110.39,19-Oct-2023,17.55,18-Sep-2024,https://nsearchives.nseindia.com/365d/JCHAC-EQ.svg,https://nsearchives.nseindia.com/30d/JCHAC-EQ.svg,https://nsearchives.nseindia.com/today/JCHACEQN.svg
0,LXCHEM,LXCHEMEQN,EQ,279,281.55,274.4,278.5,282.3,-3.8,-1.35,789973,219438699.93999997,325.5,220,14.439324116743471,-26.59090909090909,0.51,19-Oct-2023,-6.33,18-Sep-2024,https://nsearchives.nseindia.com/365d/LXCHEM-EQ.svg,https://nsearchives.nseindia.com/30d/LXCHEM-EQ.svg,https://nsearchives.nseindia.com/today/LXCHEMEQN.svg
0,RAILTEL,RAILTELEQN,EQ,430,430,411,425,430.8,-5.8,-1.35,2652267,1111671190.3799999,617.8,202.5,31.20751052120427,-109.87654320987654,81.83,19-Oct-2023,-8.77,18-Sep-2024,https://nsearchives.nseindia.com/365d/RAILTEL-EQ.svg,https://nsearchives.nseindia.com/30d/RAILTEL-EQ.svg,https://nsearchives.nseindia.com/today/RAILTELEQN.svg
0,DEEPAKNTR,DEEPAKNTREQN,EQ,2850.05,2877.9,2820.05,2830,2868.75,-38.75,-1.35,213553,607203787.02,3169,1921.85,10.697380877248344,-47.25394801883603,35.68,19-Oct-2023,-1.62,18-Sep-2024,https://nsearchives.nseindia.com/365d/DEEPAKNTR-EQ.svg,https://nsearchives.nseindia.com/30d/DEEPAKNTR-EQ.svg,https://nsearchives.nseindia.com/today/DEEPAKNTREQN.svg
0,NAVA,NAVAEQN,EQ,1000,1013.6,985.55,1003.7,1017.5,-13.8,-1.36,89009,89229742.32000001,1347.8,374.1,25.530494138596225,-168.29724672547445,124.26,19-Oct-2023,-23.7,18-Sep-2024,https://nsearchives.nseindia.com/365d/NAVA-EQ.svg,https://nsearchives.nseindia.com/30d/NAVA-EQ.svg,https://nsearchives.nseindia.com/today/NAVAEQN.svg
0,CHAMBLFERT,CHAMBLFERTEQN,EQ,499.8,499.8,486.15,493.5,500.3,-6.8,-1.36,929354,457316516.32,574.35,263.45,14.07678244972578,-87.32207249952553,66.8,19-Oct-2023,-5.41,18-Sep-2024,https://nsearchives.nseindia.com/365d/CHAMBLFERT-EQ.svg,https://nsearchives.nseindia.com/30d/CHAMBLFERT-EQ.svg,https://nsearchives.nseindia.com/today/CHAMBLFERTEQN.svg
0,AJANTPHARM,AJANTPHARMEQN,EQ,3233.05,3233.05,3156.05,3192.05,3236.55,-44.5,-1.37,62004,197687973.24,3485,1650.05,8.406025824964127,-93.45171358443686,80.57,19-Oct-2023,2.51,18-Sep-2024,https://nsearchives.nseindia.com/365d/AJANTPHARM-EQ.svg,https://nsearchives.nseindia.com/30d/AJANTPHARM-EQ.svg,https://nsearchives.nseindia.com/today/AJANTPHARMEQN.svg
0,DEEPAKFERT,DEEPAKFERTEQN,EQ,1030.05,1032.4,1000.9,1020,1034.4,-14.4,-1.39,379314,386437516.92,1163.85,450,12.35984018559092,-126.66666666666667,50.13,19-Oct-2023,0.08,18-Sep-2024,https://nsearchives.nseindia.com/365d/DEEPAKFERT-EQ.svg,https://nsearchives.nseindia.com/30d/DEEPAKFERT-EQ.svg,https://nsearchives.nseindia.com/today/DEEPAKFERTEQN.svg
0,RCF,RCFEQN,EQ,173.2,173.95,169.11,172.68,175.12,-2.44,-1.39,1610101,276212826.55,245,117.6,29.51836734693877,-46.83673469387756,20.46,19-Oct-2023,-9.95,18-Sep-2024,https://nsearchives.nseindia.com/365d/RCF-EQ.svg,https://nsearchives.nseindia.com/30d/RCF-EQ.svg,https://nsearchives.nseindia.com/today/RCFEQN.svg
0,HNDFDS,HNDFDSEQN,EQ,635.7,640,618.05,623.5,632.35,-8.85,-1.4,63122,39746029.739999995,686.4,467,9.163752913752912,-33.5117773019272,16.32,19-Oct-2023,-0.02,18-Sep-2024,https://nsearchives.nseindia.com/365d/HNDFDS-EQ.svg,https://nsearchives.nseindia.com/30d/HNDFDS-EQ.svg,https://nsearchives.nseindia.com/today/HNDFDSEQN.svg
0,IMFA,IMFAEQN,EQ,703,703,684.9,694,703.9,-9.9,-1.41,62743,43419410.86,880,387.25,21.136363636363637,-79.21239509360878,57.4,19-Oct-2023,4.04,18-Sep-2024,https://nsearchives.nseindia.com/365d/IMFA-EQ.svg,https://nsearchives.nseindia.com/30d/IMFA-EQ.svg,https://nsearchives.nseindia.com/today/IMFAEQN.svg
0,FIVESTAR,FIVESTAREQN,EQ,884.3,903.35,868.15,884.95,897.75,-12.8,-1.43,1664708,1475364112.08,921.7,600.05,3.987197569708148,-47.4793767186068,16.64,19-Oct-2023,15.71,18-Sep-2024,https://nsearchives.nseindia.com/365d/FIVESTAR-EQ.svg,https://nsearchives.nseindia.com/30d/FIVESTAR-EQ.svg,https://nsearchives.nseindia.com/today/FIVESTAREQN.svg
0,ICICIGI,ICICIGIEQN,EQ,2043,2043,1988.55,2011,2040.45,-29.45,-1.44,508530,1030978466.0999999,2301.9,1332.25,12.637386506798734,-50.947644961531246,47.33,19-Oct-2023,-5.58,18-Sep-2024,https://nsearchives.nseindia.com/365d/ICICIGI-EQ.svg,https://nsearchives.nseindia.com/30d/ICICIGI-EQ.svg,https://nsearchives.nseindia.com/today/ICICIGIEQN.svg
0,MANKIND,MANKINDEQN,EQ,2667.75,2682.9,2610.05,2645,2683.85,-38.85,-1.45,150001,396274141.81,2835,1683.05,6.701940035273369,-57.155164730697244,47.03,19-Oct-2023,10.5,18-Sep-2024,https://nsearchives.nseindia.com/365d/MANKIND-EQ.svg,https://nsearchives.nseindia.com/30d/MANKIND-EQ.svg,https://nsearchives.nseindia.com/today/MANKINDEQN.svg
0,PHOENIXLTD,PHOENIXLTDEQN,EQ,1602,1630.3,1598.75,1600,1623.6,-23.6,-1.45,297435,480202858.8,2068.5,864.03,22.649262750785592,-85.17875536729049,-13.94,19-Oct-2023,-53.25,18-Sep-2024,https://nsearchives.nseindia.com/365d/PHOENIXLTD-EQ.svg,https://nsearchives.nseindia.com/30d/PHOENIXLTD-EQ.svg,https://nsearchives.nseindia.com/today/PHOENIXLTDEQN.svg
0,GHCL,GHCLEQN,EQ,609.55,609.7,589.25,601.3,610.35,-9.05,-1.48,179750,107510272.5,726.8,434.95,17.267473858007705,-38.24577537648005,-0.78,19-Oct-2023,-10.07,18-Sep-2024,https://nsearchives.nseindia.com/365d/GHCL-EQ.svg,https://nsearchives.nseindia.com/30d/GHCL-EQ.svg,https://nsearchives.nseindia.com/today/GHCLEQN.svg
0,JINDWORLD,JINDWORLDEQN,EQ,312.5,312.5,305.1,306.9,311.55,-4.65,-1.49,107735,33367684.200000003,436.95,267.75,29.763130792996915,-14.621848739495789,-18.71,19-Oct-2023,-11.67,18-Sep-2024,https://nsearchives.nseindia.com/365d/JINDWORLD-EQ.svg,https://nsearchives.nseindia.com/30d/JINDWORLD-EQ.svg,https://nsearchives.nseindia.com/today/JINDWORLDEQN.svg
0,POWERMECH,POWERMECHEQN,EQ,3185,3201.6,3093,3185,3233.35,-48.35,-1.5,62729,198435036.73,3725,1682.48,14.496644295302014,-89.30388474157196,-21.3,19-Oct-2023,-50.89,18-Sep-2024,https://nsearchives.nseindia.com/365d/POWERMECH-EQ.svg,https://nsearchives.nseindia.com/30d/POWERMECH-EQ.svg,https://nsearchives.nseindia.com/today/POWERMECHEQN.svg
0,TRIDENT,TRIDENTEQN,EQ,35.29,35.49,34.8,35.12,35.66,-0.54,-1.51,4503465,158116656.15,52.9,32.4,33.61058601134216,-8.395061728395058,0.8,19-Oct-2023,-2.85,18-Sep-2024,https://nsearchives.nseindia.com/365d/TRIDENT-EQ.svg,https://nsearchives.nseindia.com/30d/TRIDENT-EQ.svg,https://nsearchives.nseindia.com/today/TRIDENTEQN.svg
0,ELECTCAST,ELECTCASTEQN,EQ,193.59,194.75,189.4,191.5,194.45,-2.95,-1.52,1444087,276643746.59,236.6,77.55,19.061707523245982,-146.93745970341715,116.03,19-Oct-2023,-12.71,18-Sep-2024,https://nsearchives.nseindia.com/365d/ELECTCAST-EQ.svg,https://nsearchives.nseindia.com/30d/ELECTCAST-EQ.svg,https://nsearchives.nseindia.com/today/ELECTCASTEQN.svg
0,PRESTIGE,PRESTIGEEQN,EQ,1750,1773.5,1732,1766,1793.6,-27.6,-1.54,582412,1021148783.7199999,2074.8,711,14.883362251783312,-148.38255977496485,140.63,19-Oct-2023,-5.74,18-Sep-2024,https://nsearchives.nseindia.com/365d/PRESTIGE-EQ.svg,https://nsearchives.nseindia.com/30d/PRESTIGE-EQ.svg,https://nsearchives.nseindia.com/today/PRESTIGEEQN.svg
0,FIEMIND,FIEMINDEQN,EQ,1624.8,1638,1595.7,1620.5,1645.95,-25.45,-1.55,61976,100176147.11999999,1790,822,9.46927374301676,-97.14111922141119,-10.46,19-Oct-2023,-4.58,18-Sep-2024,https://nsearchives.nseindia.com/365d/FIEMIND-EQ.svg,https://nsearchives.nseindia.com/30d/FIEMIND-EQ.svg,https://nsearchives.nseindia.com/today/FIEMINDEQN.svg
0,CYIENT,CYIENTEQN,EQ,1848.75,1856,1807.05,1830,1858.85,-28.85,-1.55,256135,468686068.4,2458.95,1542.1,25.57799060574635,-18.66934699435835,3.83,19-Oct-2023,-11.1,18-Sep-2024,https://nsearchives.nseindia.com/365d/CYIENT-EQ.svg,https://nsearchives.nseindia.com/30d/CYIENT-EQ.svg,https://nsearchives.nseindia.com/today/CYIENTEQN.svg
0,IDEAFORGE,IDEAFORGEEQN,EQ,660,661.25,646.5,651,661.3,-10.3,-1.56,152660,99396926,888.8,618.8,26.755175517551752,-5.203619909502271,-18.2,19-Oct-2023,-7.47,18-Sep-2024,https://nsearchives.nseindia.com/365d/IDEAFORGE-EQ.svg,https://nsearchives.nseindia.com/30d/IDEAFORGE-EQ.svg,https://nsearchives.nseindia.com/today/IDEAFORGEEQN.svg
0,IFCI,IFCIEQN,EQ,59.98,59.98,57.32,59.35,60.29,-0.94,-1.56,6037974,354791352.24,91.4,20.4,35.0656455142232,-190.93137254901964,146.53,19-Oct-2023,-17.12,18-Sep-2024,https://nsearchives.nseindia.com/365d/IFCI-EQ.svg,https://nsearchives.nseindia.com/30d/IFCI-EQ.svg,https://nsearchives.nseindia.com/today/IFCIEQN.svg
0,SCI,SCIEQN,EQ,239.7,239.7,232.75,235.85,239.6,-3.75,-1.57,1510663,355594963.57,384.2,128.5,38.61270171785529,-83.5408560311284,54.49,19-Oct-2023,-4.63,18-Sep-2024,https://nsearchives.nseindia.com/365d/SCI-EQ.svg,https://nsearchives.nseindia.com/30d/SCI-EQ.svg,https://nsearchives.nseindia.com/today/SCIEQN.svg
0,MANINFRA,MANINFRAEQN,EQ,189.1,191.2,187.15,188.5,191.5,-3,-1.57,351260,66479467.599999994,249.3,137.2,24.388287204171682,-37.39067055393587,14.75,19-Oct-2023,-0.29,18-Sep-2024,https://nsearchives.nseindia.com/365d/MANINFRA-EQ.svg,https://nsearchives.nseindia.com/30d/MANINFRA-EQ.svg,https://nsearchives.nseindia.com/today/MANINFRAEQN.svg
0,VSTIND,VSTINDEQN,EQ,372.95,372.95,365.3,368.9,374.8,-5.9,-1.57,178399,65740031.5,486.15,287.18,24.118070554355654,-28.456020614248892,-88.86,19-Oct-2023,-15.96,18-Sep-2024,https://nsearchives.nseindia.com/365d/VSTIND-EQ.svg,https://nsearchives.nseindia.com/30d/VSTIND-EQ.svg,https://nsearchives.nseindia.com/today/VSTINDEQN.svg
0,CONFIPET,CONFIPETEQN,EQ,82,82,79.73,80.9,82.2,-1.3,-1.58,504720,40781376,120,62.55,32.58333333333333,-29.33653077537971,-6.03,19-Oct-2023,-15.09,18-Sep-2024,https://nsearchives.nseindia.com/365d/CONFIPET-EQ.svg,https://nsearchives.nseindia.com/30d/CONFIPET-EQ.svg,https://nsearchives.nseindia.com/today/CONFIPETEQN.svg
0,RITES,RITESEQN,EQ,308,308,298.1,303.7,308.65,-4.95,-1.6,1509885,456619421.70000005,412.98,216.15,26.46132984648168,-40.50427943557714,-39.41,19-Oct-2023,-55.47,18-Sep-2024,https://nsearchives.nseindia.com/365d/RITES-EQ.svg,https://nsearchives.nseindia.com/30d/RITES-EQ.svg,https://nsearchives.nseindia.com/today/RITESEQN.svg
0,HCC,HCCEQN,EQ,41.97,42.29,40.75,41.56,42.24,-0.68,-1.61,13806776,575604491.4399999,57.5,22.69,27.721739130434777,-83.16438959894226,45.63,19-Oct-2023,-4.69,18-Sep-2024,https://nsearchives.nseindia.com/365d/HCC-EQ.svg,https://nsearchives.nseindia.com/30d/HCC-EQ.svg,https://nsearchives.nseindia.com/today/HCCEQN.svg
